Instance name, X location, Y location, Voltage
x7_3, 13.68, 13.6, 1.8
x7_5, 13.68, 13.6, 1.8
x10_0, 34.9, 13.6, 1.8
x10_1, 34.9, 13.6, 1.8
x1_1, 34.9, 13.6, 1.8
x41_1, 34.9, 13.6, 1.8
x41_2, 34.9, 13.6, 1.8
x46_1, 34.9, 13.6, 1.8
x46_2, 34.9, 13.6, 1.8
x5_1, 34.9, 13.6, 1.8
x10_2, 47.96, 13.6, 1.8
x11_1, 47.96, 13.6, 1.8
x21_0, 47.96, 13.6, 1.8
x21_1, 47.96, 13.6, 1.8
x5_6, 47.96, 13.6, 1.8
x9_0, 47.96, 13.6, 1.8
x9_1, 47.96, 13.6, 1.8
x9_2, 47.96, 13.6, 1.8
x10_3, 61.02, 13.6, 1.8
x10_4, 61.02, 13.6, 1.8
x11_2, 61.02, 13.6, 1.8
x11_3, 61.02, 13.6, 1.8
x12_3, 61.02, 13.6, 1.8
x12_4, 61.02, 13.6, 1.8
x21_2, 61.02, 13.6, 1.8
x21_3, 61.02, 13.6, 1.8
x21_4, 61.02, 13.6, 1.8
x38_3, 61.02, 13.6, 1.8
x38_4, 61.02, 13.6, 1.8
x41_6, 61.02, 13.6, 1.8
x46_6, 61.02, 13.6, 1.8
x9_3, 61.02, 13.6, 1.8
x9_4, 61.02, 13.6, 1.8
x10_5, 74.08, 13.6, 1.8
x11_4, 74.08, 13.6, 1.8
x11_5, 74.08, 13.6, 1.8
x12_5, 74.08, 13.6, 1.8
x1_6, 74.08, 13.6, 1.8
x21_5, 74.08, 13.6, 1.8
x38_5, 74.08, 13.6, 1.8
x38_6, 74.08, 13.6, 1.8
x41_5, 74.08, 13.6, 1.8
x41_7, 74.08, 13.6, 1.8
x9_5, 74.08, 13.6, 1.8
x9_6, 74.08, 13.6, 1.8
x10_6, 87.14, 13.6, 1.8
x10_8, 87.14, 13.6, 1.8
x11_8, 87.14, 13.6, 1.8
x1_5, 87.14, 13.6, 1.8
x1_9, 87.14, 13.6, 1.8
x21_6, 87.14, 13.6, 1.8
x21_7, 87.14, 13.6, 1.8
x21_8, 87.14, 13.6, 1.8
x38_7, 87.14, 13.6, 1.8
x38_8, 87.14, 13.6, 1.8
x10_9, 100.2, 13.6, 1.8
x1_11, 100.2, 13.6, 1.8
x21_9, 100.2, 13.6, 1.8
x9_10, 100.2, 13.6, 1.8
x9_8, 100.2, 13.6, 1.8
x9_9, 100.2, 13.6, 1.8
x20, 113.26, 13.6, 1.8
x37, 113.26, 13.6, 1.8
x38, 113.26, 13.6, 1.8
x38_9, 113.26, 13.6, 1.8
x41, 113.26, 13.6, 1.8
x44_4, 113.26, 13.6, 1.8
x44_5, 113.26, 13.6, 1.8
x57, 113.26, 13.6, 1.8
x58, 113.26, 13.6, 1.8
FILLER_0_0_238, 113.26, 13.6, 1.8
FILLER_0_1_240, 113.26, 13.6, 1.8
FILLER_0_2_248, 113.26, 13.6, 1.8
x44_0, 126.32, 13.6, 1.8
x44_1, 126.32, 13.6, 1.8
x44_2, 126.32, 13.6, 1.8
x44_3, 126.32, 13.6, 1.8
x4_0, 126.32, 13.6, 1.8
x4_1, 126.32, 13.6, 1.8
FILLER_0_0_265, 126.32, 13.6, 1.8
FILLER_0_1_250, 126.32, 13.6, 1.8
FILLER_0_1_265, 126.32, 13.6, 1.8
FILLER_0_1_276, 126.32, 13.6, 1.8
FILLER_0_2_273, 126.32, 13.6, 1.8

